****9****
100
22;22;2;
22;22;4;
22;22;21;
22;22;16;
22;22;12;
22;22;13;
22;22;5;
22;22;17;
22;22;23;
22;22;9;
22;22;3;
22;22;14;
22;22;13;
22;22;13;
22;22;16;
22;22;11;
22;22;19;
22;22;24;
22;22;8;
22;22;16;
22;22;16;
22;22;19;
22;22;6;
22;22;17;
22;22;23;
22;22;24;
22;22;10;
22;22;11;
22;22;11;
22;22;7;
22;22;18;
22;22;2;
22;22;10;
22;22;11;
22;22;3;
22;22;11;
22;22;6;
22;22;20;
22;22;7;
22;22;4;
22;22;16;
22;22;18;
22;22;6;
22;22;5;
22;22;5;
22;22;8;
22;22;1;
22;22;11;
22;22;16;
22;22;23;
22;22;1;
22;22;15;
22;22;14;
22;22;15;
22;22;5;
22;22;21;
22;22;17;
22;22;9;
22;22;16;
22;22;21;
22;22;14;
22;22;17;
22;22;18;
22;22;20;
22;22;19;
22;22;18;
22;22;8;
22;22;12;
22;22;6;
22;22;6;
22;22;10;
22;22;20;
22;22;6;
22;22;8;
22;22;10;
22;22;12;
22;22;25;
22;22;10;
22;22;25;
22;22;11;
22;22;3;
22;22;12;
22;22;6;
22;22;21;
22;22;4;
22;22;4;
22;22;4;
22;22;5;
22;22;1;
22;22;6;
22;22;12;
22;22;25;
22;22;11;
22;22;18;
22;22;14;
22;22;14;
22;22;7;
22;22;20;
22;22;22;
22;22;15;
1;224;1714;
2;56;188;
3;100;277;
4;121;4;
5;213;445;
6;148;2048;
7;46;1520;
8;291;895;
9;125;1379;
10;52;136;
11;15;1617;
12;53;1953;
13;105;1201;
14;5;776;
15;25;2008;
16;56;1646;
17;78;806;
18;13;752;
19;2;419;
20;1;1944;
21;16;1332;
22;6;734;
23;23;422;
24;12;1572;
25;4;408;
26;15;696;
27;4;687;
28;9;126;
29;2;661;
30;5;721;
31;11;1367;
32;6;1706;
33;4;379;
34;2;1945;
35;25;2199;
36;3;785;
37;17;1593;
38;6;887;
39;19;256;
40;12;793;
41;21;386;
42;6;680;
43;7;1323;
44;4;663;
45;11;1509;
46;2;1942;
47;9;1308;
48;1;1633;
49;8;712;
50;6;1947;
51;4;1191;
52;3;253;
53;3;2041;
54;2;773;
55;13;1350;
56;8;741;
57;2;251;
58;3;728;
59;2;677;
60;2;1585;
****EOF****
