****7****
50
2;21;56;
4;13;298;
3;15;241;
3;4;129;
5;18;270;
4;18;75;
9;20;214;
8;22;238;
2;16;54;
6;4;127;
10;5;303;
5;19;237;
7;32;224;
1;38;169;
10;35;313;
1;24;52;
9;14;188;
1;11;289;
5;29;248;
4;26;329;
4;2;145;
7;21;255;
6;4;219;
1;29;44;
8;39;110;
11;4;82;
34;9;153;
5;9;311;
13;7;207;
19;4;109;
1;8;45;
1;9;254;
4;5;241;
36;1;249;
32;7;9;
32;6;150;
36;3;35;
38;7;281;
1;10;183;
19;1;327;
40;3;164;
39;3;219;
18;10;78;
20;2;113;
40;1;303;
13;7;297;
20;2;79;
17;1;230;
8;4;103;
40;5;257;
1;117;137;
2;23;266;
3;75;599;
4;15;78;
5;92;328;
6;74;492;
7;54;5;
8;15;61;
9;3;579;
10;11;93;
11;8;439;
12;3;455;
13;9;127;
14;4;308;
15;12;466;
16;5;293;
17;9;588;
18;7;482;
19;9;570;
20;12;105;
21;5;318;
22;2;448;
23;1;125;
24;3;425;
25;3;261;
26;1;60;
27;5;254;
28;5;582;
29;2;305;
30;5;428;
****EOF****
