****8****
50
7;24;160;
3;34;149;
1;33;233;
8;9;124;
10;5;102;
10;7;242;
2;36;89;
9;18;37;
5;5;54;
1;28;39;
5;37;118;
1;36;248;
2;23;79;
9;20;137;
10;14;255;
1;20;186;
10;7;33;
3;24;125;
5;33;290;
3;13;19;
5;33;6;
8;10;168;
1;26;244;
5;5;214;
5;34;37;
40;1;278;
12;1;253;
11;7;160;
33;9;167;
5;1;213;
38;3;212;
21;6;84;
23;9;185;
25;7;20;
26;6;178;
23;3;43;
39;6;67;
34;7;236;
14;4;308;
24;10;264;
9;4;222;
25;5;158;
4;3;295;
2;6;253;
34;3;21;
10;4;295;
10;9;268;
36;8;40;
18;3;94;
39;5;251;
1;18;194;
2;69;371;
3;63;578;
4;8;150;
5;29;310;
6;85;25;
7;1;357;
8;19;5;
9;21;512;
10;41;218;
11;29;440;
12;15;542;
13;1;562;
14;36;260;
15;8;568;
16;10;111;
17;63;645;
18;22;172;
19;32;472;
20;4;298;
21;10;122;
22;11;342;
23;5;166;
24;1;132;
25;13;136;
26;2;355;
27;4;557;
28;1;565;
29;2;363;
30;1;4;
****EOF****
