****9****
50
3;19;95;
1;6;297;
8;11;260;
2;21;185;
3;39;329;
5;36;70;
6;12;244;
10;13;276;
9;2;44;
5;11;165;
1;29;5;
9;20;161;
9;15;332;
6;35;102;
1;40;27;
10;17;79;
2;7;273;
2;37;180;
4;38;41;
1;33;53;
5;17;258;
9;31;95;
5;7;95;
1;20;261;
9;29;171;
36;7;217;
21;2;67;
16;6;40;
6;1;16;
23;9;103;
27;1;311;
2;3;121;
2;3;273;
6;6;272;
20;3;122;
14;9;322;
2;2;35;
31;7;259;
35;9;41;
20;9;16;
27;6;33;
3;8;185;
37;6;187;
23;9;99;
29;4;331;
39;1;296;
39;5;212;
16;5;303;
36;2;292;
38;7;330;
1;42;561;
2;33;100;
3;114;264;
4;12;449;
5;23;133;
6;5;47;
7;25;191;
8;54;381;
9;96;465;
10;56;620;
11;4;74;
12;5;234;
13;4;62;
14;10;164;
15;37;3;
16;4;89;
17;3;603;
18;1;607;
19;15;241;
20;3;41;
21;10;223;
22;11;435;
23;9;178;
24;3;67;
25;2;84;
26;6;158;
27;2;258;
28;2;94;
29;3;86;
30;9;53;
****EOF****
