****6****
50
3;40;234;
2;12;260;
3;9;237;
7;21;140;
1;15;318;
10;13;18;
2;28;152;
5;10;33;
10;22;341;
9;26;164;
8;26;293;
3;25;355;
5;14;205;
4;16;272;
6;13;280;
8;16;147;
9;1;150;
8;15;45;
2;36;262;
9;26;358;
2;23;333;
7;20;5;
1;39;180;
6;30;317;
10;20;184;
26;8;334;
21;6;35;
21;6;144;
25;2;163;
28;5;316;
36;1;330;
11;8;39;
36;1;219;
31;8;73;
10;2;213;
21;10;129;
37;5;233;
21;2;120;
12;3;324;
38;5;8;
18;3;210;
11;10;222;
14;4;55;
15;3;284;
4;4;340;
6;5;74;
38;5;72;
36;4;223;
31;2;115;
33;4;270;
1;133;520;
2;45;133;
3;92;352;
4;77;44;
5;20;708;
6;18;181;
7;9;502;
8;24;297;
9;46;243;
10;19;203;
11;13;16;
12;15;223;
13;10;696;
14;1;682;
15;17;445;
16;8;684;
17;21;464;
18;3;495;
19;4;336;
20;5;660;
21;1;655;
22;2;241;
23;6;291;
24;4;342;
25;3;130;
26;4;678;
27;1;7;
28;6;667;
29;1;29;
30;1;331;
****EOF****
