****5****
50
7;5;199;
3;31;54;
5;31;116;
1;9;245;
6;28;74;
5;24;256;
9;12;27;
6;15;199;
6;26;252;
5;3;134;
2;34;196;
5;9;99;
10;22;151;
7;34;48;
4;27;257;
10;19;288;
5;40;156;
8;10;176;
2;31;10;
2;7;216;
1;39;285;
8;39;200;
7;17;243;
10;7;157;
3;25;169;
30;2;307;
12;6;123;
16;8;303;
5;10;154;
10;9;5;
7;6;60;
31;1;123;
17;7;166;
2;9;315;
16;3;187;
30;3;239;
26;10;183;
32;1;189;
39;7;115;
2;6;138;
40;2;151;
33;8;182;
21;1;212;
26;8;26;
9;4;105;
8;8;201;
17;9;70;
17;5;259;
13;2;219;
34;3;292;
1;109;396;
2;18;62;
3;93;80;
4;42;352;
5;45;517;
6;90;218;
7;39;562;
8;22;185;
9;20;8;
10;7;41;
11;4;604;
12;1;602;
13;15;322;
14;4;54;
15;6;341;
16;5;49;
17;6;173;
18;7;622;
19;2;512;
20;3;38;
21;7;309;
22;12;608;
23;4;3;
24;3;319;
25;3;35;
26;5;212;
27;1;394;
28;1;339;
29;1;317;
30;8;629;
****EOF****
