****2****
50
8;6;87;
1;9;195;
7;15;213;
9;35;237;
8;32;33;
3;31;239;
6;27;81;
9;7;166;
5;15;7;
6;39;20;
9;21;11;
1;31;108;
6;21;56;
4;7;134;
3;1;167;
8;20;65;
5;8;96;
4;2;65;
3;22;242;
7;26;31;
5;1;75;
8;23;221;
8;15;115;
1;3;241;
10;23;13;
32;1;131;
15;5;79;
9;4;242;
7;10;114;
39;6;142;
11;8;179;
13;10;21;
11;4;145;
2;8;101;
4;3;110;
9;7;38;
12;1;102;
28;2;184;
7;7;204;
19;4;193;
2;4;96;
24;7;153;
14;4;43;
37;4;19;
39;5;152;
24;5;30;
22;2;87;
5;4;253;
11;3;68;
4;5;68;
1;4;148;
2;28;205;
3;34;379;
4;22;530;
5;6;288;
6;25;69;
7;32;102;
8;14;28;
9;5;172;
10;28;413;
11;68;451;
12;4;272;
13;3;137;
14;36;326;
15;17;240;
16;11;277;
17;14;152;
18;20;42;
19;13;183;
20;3;142;
21;6;311;
22;1;309;
23;20;6;
24;6;521;
25;3;237;
26;1;178;
27;5;366;
28;2;0;
29;10;295;
30;2;134;
****EOF****
