****1****
50
3;3;155;
10;29;197;
10;36;117;
6;23;48;
5;5;168;
7;3;235;
1;4;87;
10;11;265;
1;18;203;
2;16;155;
4;29;238;
3;7;231;
2;30;38;
7;33;91;
2;23;58;
8;23;39;
3;15;272;
4;37;221;
4;17;11;
10;7;102;
3;17;254;
7;2;274;
4;33;239;
5;28;123;
4;20;50;
4;5;1;
6;2;56;
3;5;74;
26;8;241;
21;10;232;
21;2;150;
32;1;180;
31;1;44;
13;9;283;
9;6;188;
18;2;252;
8;7;110;
32;2;239;
34;2;29;
23;5;197;
24;2;57;
6;5;51;
20;1;45;
15;1;250;
5;4;192;
34;8;234;
32;5;240;
25;4;109;
1;4;130;
5;3;207;
1;29;429;
2;25;522;
3;108;72;
4;117;199;
5;34;557;
6;3;183;
7;31;16;
8;46;465;
9;3;413;
10;3;363;
11;5;56;
12;9;419;
13;2;13;
14;6;375;
15;3;344;
16;3;68;
17;5;517;
18;18;390;
19;15;316;
20;8;333;
21;5;2;
22;3;549;
23;1;51;
24;2;355;
25;1;195;
26;1;366;
27;2;514;
28;8;381;
29;2;463;
30;1;369;
****EOF****
