****1****
50
8;40;125;
2;19;230;
1;28;51;
5;36;71;
4;11;107;
8;2;3;
6;40;239;
2;1;88;
5;27;78;
10;34;5;
10;38;166;
7;28;123;
9;15;203;
9;26;288;
1;24;75;
6;22;95;
2;35;107;
9;14;55;
5;18;194;
3;39;149;
7;14;200;
10;16;95;
2;6;216;
3;8;59;
10;27;25;
37;3;107;
6;5;202;
10;9;192;
29;8;75;
10;9;275;
27;2;300;
34;3;209;
23;10;205;
3;5;194;
12;3;119;
10;8;176;
4;7;52;
25;10;310;
38;4;81;
21;1;210;
18;2;126;
8;6;231;
34;1;199;
39;2;259;
11;7;176;
14;8;291;
28;8;7;
18;6;232;
31;7;183;
15;9;124;
1;25;18;
2;26;563;
3;88;242;
4;35;345;
5;41;619;
6;116;431;
7;25;208;
8;56;58;
9;32;131;
10;2;384;
11;31;177;
12;8;116;
13;5;8;
14;4;233;
15;6;52;
16;16;414;
17;3;387;
18;25;593;
19;5;339;
20;5;331;
21;5;46;
22;11;547;
23;15;398;
24;1;175;
25;2;337;
26;1;392;
27;1;171;
28;1;7;
29;1;16;
30;1;383;
31;4;126;
32;3;394;
33;1;344;
34;1;239;
35;1;17;
36;2;1;
37;3;13;
38;2;163;
39;5;558;
40;3;4;
41;1;240;
42;2;390;
43;1;3;
44;1;382;
45;3;168;
46;4;589;
47;2;173;
48;1;393;
49;1;165;
50;1;115;
51;1;172;
52;1;114;
53;1;381;
54;1;51;
55;1;336;
56;2;124;
57;2;44;
58;1;43;
59;1;166;
60;1;618;
****EOF****
