****6****
50
1;33;79;
10;37;23;
2;11;159;
5;6;234;
9;28;259;
10;7;123;
10;29;311;
10;14;324;
7;15;267;
6;6;154;
2;30;99;
4;21;320;
4;11;83;
5;18;157;
6;36;302;
3;2;308;
3;24;326;
9;36;349;
3;5;130;
1;12;98;
10;5;81;
9;14;258;
3;25;226;
4;28;294;
5;12;154;
30;1;352;
30;6;331;
35;3;133;
22;4;55;
39;1;274;
25;2;339;
39;8;89;
18;6;289;
9;9;119;
24;1;77;
4;7;246;
32;6;210;
29;9;156;
11;10;309;
16;3;70;
28;1;328;
19;2;202;
28;8;157;
25;8;3;
9;3;56;
14;8;160;
20;6;194;
14;3;304;
35;1;114;
11;4;119;
1;19;278;
2;112;367;
3;4;33;
4;31;570;
5;6;700;
6;39;165;
7;18;546;
8;8;662;
9;38;302;
10;109;42;
11;10;616;
12;23;233;
13;24;637;
14;5;356;
15;37;497;
16;16;677;
17;17;13;
18;4;272;
19;11;485;
20;2;213;
21;12;706;
22;4;204;
23;5;693;
24;1;9;
25;2;37;
26;2;670;
27;2;365;
28;5;153;
29;6;626;
30;1;537;
31;2;344;
32;1;223;
33;2;3;
34;1;276;
35;2;479;
36;6;538;
37;6;266;
38;1;208;
39;1;351;
40;1;603;
41;4;606;
42;3;162;
43;2;30;
44;6;227;
45;5;261;
46;5;256;
47;1;564;
48;2;601;
49;1;632;
50;1;298;
51;3;341;
52;1;672;
53;4;209;
54;1;219;
55;1;636;
56;2;348;
57;3;215;
58;2;6;
59;2;535;
60;1;481;
****EOF****
