****10****
50
5;17;88;
5;25;30;
8;25;275;
3;28;80;
2;31;225;
2;19;53;
1;27;98;
8;29;230;
5;25;228;
8;19;261;
3;10;207;
2;16;95;
10;27;44;
6;18;23;
3;21;301;
3;9;282;
5;21;185;
7;6;7;
6;21;279;
5;6;278;
6;10;186;
9;7;295;
2;15;254;
3;25;57;
6;10;95;
23;5;186;
31;10;39;
7;4;150;
29;6;200;
5;1;128;
14;6;276;
2;2;283;
33;4;225;
12;4;32;
38;9;89;
13;10;101;
19;8;93;
32;9;229;
40;6;216;
34;7;169;
22;3;108;
38;4;287;
5;2;297;
12;6;251;
6;9;51;
2;1;206;
22;9;220;
18;6;68;
5;6;158;
22;2;57;
1;76;543;
2;74;330;
3;115;119;
4;100;5;
5;12;307;
6;38;451;
7;7;323;
8;29;262;
9;20;426;
10;10;294;
11;1;248;
12;18;408;
13;37;503;
14;5;250;
15;9;489;
16;7;234;
17;3;114;
18;3;109;
19;4;242;
20;4;255;
21;2;3;
22;1;106;
23;1;499;
24;1;322;
25;2;320;
26;1;500;
27;3;404;
28;1;446;
29;1;107;
30;1;118;
31;1;241;
32;2;291;
33;1;305;
34;1;2;
35;1;1;
36;1;260;
37;1;502;
38;1;261;
39;1;112;
40;1;249;
41;3;540;
42;3;448;
43;1;0;
44;1;113;
45;1;108;
****EOF****
