****2****
50
5;27;286;
7;23;10;
8;32;70;
8;23;1;
7;25;290;
2;36;52;
6;9;241;
7;27;292;
10;16;29;
7;2;270;
7;32;234;
4;13;187;
1;29;351;
6;11;260;
6;36;246;
2;24;175;
6;8;141;
1;19;294;
3;25;340;
2;26;314;
2;22;73;
10;21;191;
5;12;235;
6;17;259;
8;39;12;
10;2;1;
28;10;60;
28;10;218;
3;5;205;
30;9;9;
39;3;236;
20;4;175;
39;8;272;
26;8;3;
6;1;9;
35;10;41;
30;10;243;
10;8;93;
21;2;104;
8;1;223;
32;3;284;
21;5;215;
37;7;221;
10;7;34;
21;9;318;
38;6;292;
18;2;143;
23;10;223;
37;2;298;
35;5;129;
1;146;130;
2;122;356;
3;141;541;
4;19;733;
5;13;286;
6;40;36;
7;15;694;
8;22;516;
9;12;504;
10;8;119;
11;16;317;
12;7;346;
13;10;684;
14;26;92;
15;27;3;
16;6;479;
17;2;709;
18;5;85;
19;10;303;
20;1;281;
21;13;713;
22;9;494;
23;4;80;
24;2;486;
25;6;30;
26;1;336;
27;2;300;
28;3;0;
29;5;726;
30;1;712;
31;4;339;
32;1;314;
33;1;302;
34;1;682;
35;3;333;
36;1;345;
37;2;90;
38;2;278;
39;1;491;
40;2;77;
41;1;76;
42;2;353;
43;2;282;
44;2;489;
45;1;315;
****EOF****
