****8****
50
3;38;41;
9;39;134;
5;39;197;
9;15;263;
2;8;32;
10;9;134;
7;22;54;
1;31;149;
1;21;243;
9;16;129;
9;35;149;
3;18;153;
9;12;57;
3;16;245;
3;15;281;
8;28;205;
8;14;51;
10;13;256;
3;27;197;
7;4;212;
4;25;56;
1;36;112;
3;10;8;
1;1;227;
9;8;195;
12;1;109;
16;3;242;
3;10;21;
21;1;297;
6;7;117;
34;7;272;
3;10;284;
32;2;134;
17;7;113;
7;1;210;
26;8;47;
39;5;111;
37;4;86;
32;7;244;
33;8;186;
16;7;50;
15;1;104;
27;6;154;
8;2;272;
8;7;116;
39;10;116;
1;3;93;
15;2;109;
3;2;249;
8;7;125;
1;98;506;
2;24;245;
3;31;468;
4;42;123;
5;96;301;
6;68;32;
7;2;403;
8;2;114;
9;12;405;
10;2;499;
11;19;224;
12;16;274;
13;29;420;
14;4;290;
15;4;191;
16;4;107;
17;3;9;
18;9;195;
19;3;459;
20;4;216;
21;6;12;
22;2;398;
23;5;20;
24;12;166;
25;8;451;
26;3;209;
27;3;184;
28;2;205;
29;2;503;
30;3;464;
31;1;402;
32;3;25;
33;3;180;
34;2;221;
35;4;270;
36;1;19;
37;7;2;
38;1;215;
39;2;501;
40;2;28;
41;3;120;
42;1;213;
43;3;296;
44;3;116;
45;1;244;
46;1;449;
47;2;188;
48;1;214;
49;1;397;
50;2;0;
51;2;462;
52;2;294;
53;1;417;
54;1;183;
55;2;104;
56;1;419;
57;1;102;
58;1;401;
59;2;112;
60;2;178;
61;1;204;
62;2;299;
63;1;100;
64;1;119;
65;1;450;
66;1;467;
67;1;165;
68;2;207;
69;2;30;
70;1;103;
71;1;243;
72;1;18;
73;1;223;
74;1;111;
75;1;101;
****EOF****
