****8****
22
100;100;3;
100;100;3;
100;100;2;
100;100;5;
100;100;3;
100;100;5;
100;100;1;
100;100;6;
100;100;1;
100;100;2;
100;100;4;
100;100;3;
100;100;2;
100;100;3;
100;100;1;
100;100;2;
100;100;6;
100;100;1;
100;100;5;
100;100;5;
100;100;1;
100;100;5;
1;22;1197;
2;45;1095;
3;30;843;
4;62;140;
5;9;1733;
6;39;547;
7;45;1644;
8;7;335;
9;2;2192;
10;29;1892;
11;55;890;
12;21;496;
13;56;29;
14;35;1426;
15;22;642;
16;7;254;
17;61;2094;
18;16;466;
19;1;680;
20;64;1270;
21;53;1772;
22;8;318;
23;29;1534;
24;28;2033;
25;45;690;
26;1;1251;
27;1;1225;
28;10;1721;
29;12;227;
30;19;1172;
31;14;993;
32;12;436;
33;42;1053;
34;17;1936;
35;17;1625;
36;29;2064;
37;1;794;
38;44;1983;
39;6;761;
40;20;1467;
****EOF****
