****6****
22
100;100;3;
100;100;4;
100;100;1;
100;100;4;
100;100;4;
100;100;4;
100;100;6;
100;100;3;
100;100;1;
100;100;3;
100;100;4;
100;100;2;
100;100;1;
100;100;2;
100;100;5;
100;100;2;
100;100;6;
100;100;3;
100;100;3;
100;100;5;
100;100;1;
100;100;2;
1;28;302;
2;45;721;
3;48;900;
4;26;2155;
5;55;226;
6;19;1453;
7;52;1891;
8;64;472;
9;42;1782;
10;46;1580;
11;20;1139;
12;1;1697;
13;16;1479;
14;9;1763;
15;33;1032;
16;51;1228;
17;62;43;
18;45;1825;
19;30;543;
20;4;2196;
21;3;19;
22;63;1962;
23;63;1340;
24;46;968;
25;19;1065;
26;12;1321;
27;36;1159;
28;3;127;
29;10;2132;
30;43;789;
31;33;1648;
32;37;2042;
33;23;445;
34;13;845;
35;22;1719;
36;17;640;
37;11;1015;
38;23;393;
39;43;1534;
40;1;706;
****EOF****
