****10****
22
100;100;3;
100;100;1;
100;100;2;
100;100;2;
100;100;1;
100;100;2;
100;100;1;
100;100;5;
100;100;4;
100;100;1;
100;100;3;
100;100;3;
100;100;1;
100;100;3;
100;100;4;
100;100;4;
100;100;4;
100;100;5;
100;100;1;
100;100;4;
100;100;5;
100;100;6;
1;39;1975;
2;22;1728;
3;52;2101;
4;5;399;
5;30;1477;
6;13;6;
7;62;232;
8;34;1784;
9;66;152;
10;66;440;
11;46;1918;
12;10;888;
13;27;804;
14;14;1750;
15;39;1680;
16;55;2027;
17;28;1359;
18;61;1214;
19;65;565;
20;17;1827;
21;3;724;
22;22;1550;
23;54;299;
24;29;1644;
25;8;1424;
26;14;1130;
27;19;1007;
28;19;1575;
29;22;65;
30;3;1397;
31;28;361;
32;7;1056;
33;28;1280;
34;7;1195;
35;3;2094;
36;4;1350;
37;16;670;
38;15;1609;
39;32;1444;
40;15;2186;
41;57;915;
42;17;1036;
43;6;695;
44;34;831;
45;20;865;
46;2;1095;
47;10;1525;
48;1;1055;
49;6;1169;
50;5;96;
****EOF****
