****5****
50
1;5;252;
5;7;226;
2;36;318;
6;7;138;
1;30;305;
1;28;252;
1;25;13;
4;23;85;
10;40;34;
1;39;288;
5;2;68;
5;32;162;
1;23;121;
6;10;315;
9;10;182;
10;13;205;
5;37;7;
10;12;5;
9;18;17;
2;7;101;
3;6;102;
6;13;6;
6;19;230;
2;1;199;
9;22;191;
24;7;100;
31;8;46;
34;7;292;
40;5;214;
7;7;200;
13;1;166;
26;6;166;
28;5;166;
38;3;60;
36;10;267;
14;9;130;
1;9;84;
23;5;13;
4;9;60;
3;2;231;
39;7;198;
7;2;33;
8;3;321;
31;1;51;
20;10;208;
17;9;52;
22;3;136;
39;8;9;
16;7;209;
9;4;39;
1;124;140;
2;63;389;
3;14;622;
4;45;525;
5;43;273;
6;36;336;
7;12;38;
8;38;467;
9;7;638;
10;12;454;
11;40;52;
12;29;111;
13;15;510;
14;14;0;
15;1;585;
****EOF****
