****2****
50
1;26;211;
2;26;114;
4;17;86;
9;17;28;
8;35;105;
3;8;136;
2;25;261;
2;35;261;
2;23;123;
1;14;189;
2;9;24;
2;40;256;
7;39;217;
9;6;108;
2;39;76;
2;21;81;
2;18;62;
1;7;230;
3;2;255;
2;34;71;
9;35;74;
6;5;185;
1;14;219;
8;29;104;
1;38;30;
4;3;195;
8;10;85;
11;6;21;
30;9;263;
27;5;110;
21;9;121;
37;6;153;
30;10;20;
35;2;77;
37;10;22;
12;1;241;
17;7;199;
36;10;88;
2;4;177;
8;6;66;
22;1;144;
25;4;89;
5;10;99;
7;8;266;
6;8;244;
7;7;205;
9;3;7;
8;10;184;
30;10;235;
26;10;156;
1;10;483;
2;90;10;
3;30;429;
4;40;156;
5;38;271;
6;58;496;
7;7;125;
8;37;322;
9;21;222;
10;53;374;
11;12;310;
12;2;144;
13;4;255;
14;4;479;
15;8;203;
****EOF****
