****7****
50
3;3;272;
5;40;21;
9;33;192;
5;24;269;
9;11;121;
2;6;240;
9;24;106;
4;14;116;
7;26;259;
9;6;41;
6;26;45;
2;24;100;
2;13;278;
1;8;162;
2;6;11;
8;6;209;
8;39;11;
1;38;28;
8;27;70;
8;14;90;
4;22;54;
8;23;81;
4;22;37;
4;32;66;
10;19;41;
8;10;276;
18;3;87;
37;4;137;
1;1;21;
3;10;7;
39;4;67;
27;2;175;
26;5;167;
16;9;174;
24;6;201;
4;1;224;
8;8;102;
16;5;109;
30;8;181;
4;10;130;
27;2;91;
3;8;17;
35;8;263;
3;10;126;
9;4;100;
3;3;135;
33;7;95;
38;4;63;
4;5;260;
8;7;48;
1;22;249;
2;21;456;
3;71;35;
4;2;230;
5;87;286;
6;40;150;
7;61;391;
8;1;549;
9;28;516;
10;13;116;
11;5;239;
12;24;480;
13;5;3;
14;6;205;
15;16;19;
****EOF****
