****9****
50
5;10;56;
10;37;158;
3;5;271;
9;3;187;
10;26;64;
5;31;43;
3;21;181;
1;40;93;
1;38;289;
3;25;250;
6;25;98;
3;34;45;
4;26;240;
8;35;265;
9;16;90;
7;34;80;
9;1;266;
8;7;254;
2;30;307;
6;14;62;
5;33;204;
7;5;225;
2;4;10;
9;39;214;
10;12;100;
21;2;64;
18;4;129;
8;7;169;
23;1;129;
21;10;58;
6;10;282;
12;5;148;
22;3;251;
18;2;84;
29;2;90;
28;4;57;
28;5;174;
34;10;224;
8;9;205;
4;6;10;
19;3;187;
33;6;277;
27;3;315;
5;1;79;
33;7;13;
34;1;208;
20;4;55;
3;6;29;
14;3;42;
21;8;138;
1;52;283;
2;58;84;
3;45;497;
4;11;182;
5;30;33;
6;27;467;
7;108;359;
8;74;571;
9;17;160;
10;4;275;
11;1;224;
12;12;238;
13;3;342;
14;11;16;
15;3;543;
****EOF****
