****4****
50
3;22;35;
2;11;127;
8;11;34;
8;10;102;
4;31;23;
3;36;126;
7;23;20;
2;18;234;
8;26;264;
6;19;182;
4;17;169;
3;1;125;
2;12;280;
9;40;208;
6;7;215;
9;7;243;
10;6;162;
10;11;177;
3;12;35;
5;40;284;
1;18;201;
7;25;105;
7;29;170;
8;18;113;
6;25;39;
13;7;121;
13;8;265;
33;1;164;
30;1;42;
20;2;77;
33;6;120;
1;5;185;
26;7;268;
31;8;1;
13;2;300;
16;7;84;
7;5;207;
15;9;250;
21;2;187;
10;10;259;
5;6;221;
33;5;263;
12;3;247;
22;5;194;
15;3;194;
21;3;174;
38;9;206;
6;3;95;
6;7;81;
24;4;289;
1;106;235;
2;40;415;
3;32;355;
4;54;27;
5;15;112;
6;23;582;
7;47;484;
8;17;165;
9;3;473;
10;27;550;
11;33;195;
12;15;457;
13;7;149;
14;8;17;
15;4;96;
****EOF****
