****9****
100
22;22;4;
22;22;15;
22;22;8;
22;22;16;
22;22;3;
22;22;17;
22;22;25;
22;22;10;
22;22;13;
22;22;17;
22;22;15;
22;22;23;
22;22;19;
22;22;17;
22;22;10;
22;22;15;
22;22;10;
22;22;15;
22;22;19;
22;22;7;
22;22;17;
22;22;14;
22;22;23;
22;22;11;
22;22;6;
22;22;16;
22;22;16;
22;22;8;
22;22;20;
22;22;5;
22;22;19;
22;22;17;
22;22;8;
22;22;10;
22;22;5;
22;22;15;
22;22;20;
22;22;13;
22;22;18;
22;22;18;
22;22;15;
22;22;11;
22;22;10;
22;22;1;
22;22;19;
22;22;18;
22;22;12;
22;22;6;
22;22;7;
22;22;12;
22;22;11;
22;22;7;
22;22;7;
22;22;10;
22;22;23;
22;22;24;
22;22;12;
22;22;15;
22;22;4;
22;22;8;
22;22;12;
22;22;25;
22;22;3;
22;22;24;
22;22;8;
22;22;12;
22;22;13;
22;22;19;
22;22;23;
22;22;13;
22;22;22;
22;22;4;
22;22;10;
22;22;17;
22;22;20;
22;22;3;
22;22;14;
22;22;3;
22;22;19;
22;22;14;
22;22;20;
22;22;7;
22;22;6;
22;22;15;
22;22;16;
22;22;12;
22;22;1;
22;22;18;
22;22;20;
22;22;17;
22;22;18;
22;22;8;
22;22;16;
22;22;17;
22;22;1;
22;22;5;
22;22;9;
22;22;8;
22;22;16;
22;22;24;
1;85;908;
2;262;155;
3;67;1775;
4;8;1431;
5;63;1638;
6;78;1479;
7;44;489;
8;295;1062;
9;68;788;
10;18;603;
11;2;2098;
12;4;1058;
13;6;1443;
14;9;892;
15;14;868;
16;99;51;
17;192;1902;
18;39;420;
19;4;1587;
20;5;468;
21;2;1017;
22;52;675;
23;36;548;
24;1;657;
25;72;2133;
26;62;1363;
27;22;1872;
28;47;735;
29;4;1474;
30;9;2100;
****EOF****
