****9****
100
22;22;12;
22;22;4;
22;22;6;
22;22;21;
22;22;10;
22;22;11;
22;22;15;
22;22;2;
22;22;7;
22;22;11;
22;22;8;
22;22;24;
22;22;5;
22;22;14;
22;22;14;
22;22;10;
22;22;15;
22;22;5;
22;22;15;
22;22;9;
22;22;20;
22;22;14;
22;22;25;
22;22;10;
22;22;10;
22;22;17;
22;22;20;
22;22;19;
22;22;2;
22;22;9;
22;22;19;
22;22;18;
22;22;13;
22;22;6;
22;22;1;
22;22;21;
22;22;24;
22;22;24;
22;22;22;
22;22;1;
22;22;6;
22;22;22;
22;22;9;
22;22;16;
22;22;16;
22;22;18;
22;22;3;
22;22;19;
22;22;1;
22;22;25;
22;22;7;
22;22;24;
22;22;6;
22;22;3;
22;22;4;
22;22;16;
22;22;12;
22;22;1;
22;22;7;
22;22;10;
22;22;14;
22;22;9;
22;22;25;
22;22;10;
22;22;11;
22;22;3;
22;22;8;
22;22;12;
22;22;10;
22;22;20;
22;22;18;
22;22;6;
22;22;4;
22;22;14;
22;22;17;
22;22;16;
22;22;21;
22;22;14;
22;22;22;
22;22;14;
22;22;19;
22;22;10;
22;22;25;
22;22;15;
22;22;17;
22;22;12;
22;22;16;
22;22;13;
22;22;20;
22;22;10;
22;22;4;
22;22;11;
22;22;11;
22;22;25;
22;22;24;
22;22;11;
22;22;17;
22;22;22;
22;22;9;
22;22;4;
1;53;1758;
2;179;1847;
3;202;1372;
4;62;2119;
5;158;789;
6;170;100;
7;268;456;
8;46;2048;
9;5;1010;
10;12;746;
11;21;1189;
12;16;1608;
13;14;73;
14;29;1578;
15;40;1284;
16;60;1107;
17;22;1341;
18;29;968;
19;66;287;
20;10;1739;
21;3;1812;
22;3;1007;
23;55;356;
24;3;1260;
25;32;1044;
26;37;24;
27;59;1629;
28;10;957;
29;11;7;
30;22;2198;
31;1;726;
32;25;1214;
33;8;430;
34;5;282;
35;23;1018;
36;46;1690;
37;13;1324;
38;4;418;
39;6;1168;
40;3;2042;
41;4;413;
42;19;1827;
43;20;759;
44;2;1103;
45;5;1265;
46;2;1211;
47;6;1249;
48;1;1105;
49;10;735;
50;7;1091;
51;2;728;
52;6;2036;
53;1;1626;
54;4;2114;
55;10;271;
56;1;1282;
57;9;1176;
58;2;426;
59;9;438;
60;1;1017;
61;12;2182;
62;7;1241;
63;2;1363;
64;2;2102;
65;2;1752;
66;3;88;
67;11;1077;
68;4;62;
69;6;1272;
70;2;1575;
****EOF****
