****1****
100
22;22;25;
22;22;13;
22;22;16;
22;22;2;
22;22;10;
22;22;21;
22;22;21;
22;22;21;
22;22;16;
22;22;12;
22;22;12;
22;22;19;
22;22;16;
22;22;4;
22;22;5;
22;22;9;
22;22;3;
22;22;11;
22;22;7;
22;22;2;
22;22;9;
22;22;5;
22;22;13;
22;22;19;
22;22;9;
22;22;22;
22;22;15;
22;22;5;
22;22;20;
22;22;15;
22;22;3;
22;22;1;
22;22;5;
22;22;13;
22;22;6;
22;22;19;
22;22;11;
22;22;23;
22;22;20;
22;22;6;
22;22;23;
22;22;13;
22;22;16;
22;22;20;
22;22;8;
22;22;8;
22;22;22;
22;22;6;
22;22;19;
22;22;20;
22;22;3;
22;22;17;
22;22;2;
22;22;10;
22;22;2;
22;22;22;
22;22;9;
22;22;6;
22;22;20;
22;22;4;
22;22;13;
22;22;17;
22;22;18;
22;22;8;
22;22;12;
22;22;4;
22;22;8;
22;22;5;
22;22;6;
22;22;5;
22;22;22;
22;22;24;
22;22;12;
22;22;15;
22;22;5;
22;22;15;
22;22;25;
22;22;7;
22;22;11;
22;22;22;
22;22;18;
22;22;23;
22;22;15;
22;22;10;
22;22;7;
22;22;16;
22;22;24;
22;22;7;
22;22;15;
22;22;9;
22;22;22;
22;22;2;
22;22;10;
22;22;9;
22;22;20;
22;22;24;
22;22;11;
22;22;18;
22;22;19;
22;22;6;
1;280;1511;
2;188;227;
3;115;1122;
4;81;1936;
5;218;791;
6;99;437;
7;32;1034;
8;65;1435;
9;206;6;
10;2;636;
11;15;2127;
12;65;1357;
13;74;1282;
14;109;660;
15;64;2033;
16;66;1792;
17;13;2174;
18;15;420;
19;14;640;
20;9;2102;
21;9;1025;
22;11;601;
23;9;1272;
24;14;1867;
25;24;2196;
26;4;787;
27;9;1922;
28;18;1073;
29;15;559;
30;11;2149;
31;5;612;
32;1;1917;
33;3;552;
34;3;1431;
35;6;2021;
36;17;574;
37;20;1238;
38;3;1859;
39;7;1907;
40;5;596;
41;13;1881;
42;1;1423;
43;3;541;
44;4;212;
45;6;1099;
46;3;783;
47;6;1106;
48;5;1019;
49;9;771;
50;3;654;
51;9;2118;
52;3;657;
53;2;1267;
54;4;1015;
55;5;2190;
56;2;415;
57;1;1863;
58;2;2028;
59;3;1903;
60;5;2097;
61;1;1899;
62;3;219;
63;9;617;
64;5;1259;
65;2;1068;
66;4;2160;
67;1;781;
68;4;1501;
69;2;628;
70;1;2164;
****EOF****
