****5****
100
22;22;22;
22;22;15;
22;22;20;
22;22;7;
22;22;22;
22;22;3;
22;22;5;
22;22;21;
22;22;16;
22;22;23;
22;22;4;
22;22;4;
22;22;13;
22;22;12;
22;22;11;
22;22;21;
22;22;15;
22;22;22;
22;22;2;
22;22;16;
22;22;23;
22;22;11;
22;22;12;
22;22;11;
22;22;21;
22;22;16;
22;22;18;
22;22;4;
22;22;24;
22;22;12;
22;22;19;
22;22;10;
22;22;3;
22;22;8;
22;22;13;
22;22;3;
22;22;8;
22;22;14;
22;22;23;
22;22;16;
22;22;1;
22;22;24;
22;22;23;
22;22;25;
22;22;22;
22;22;3;
22;22;14;
22;22;25;
22;22;7;
22;22;10;
22;22;22;
22;22;12;
22;22;20;
22;22;15;
22;22;7;
22;22;10;
22;22;9;
22;22;4;
22;22;15;
22;22;6;
22;22;6;
22;22;24;
22;22;24;
22;22;14;
22;22;22;
22;22;10;
22;22;1;
22;22;16;
22;22;1;
22;22;25;
22;22;9;
22;22;2;
22;22;14;
22;22;8;
22;22;18;
22;22;9;
22;22;18;
22;22;14;
22;22;6;
22;22;2;
22;22;6;
22;22;18;
22;22;15;
22;22;7;
22;22;24;
22;22;13;
22;22;23;
22;22;4;
22;22;20;
22;22;17;
22;22;7;
22;22;16;
22;22;25;
22;22;5;
22;22;2;
22;22;3;
22;22;22;
22;22;7;
22;22;22;
22;22;5;
1;279;204;
2;262;1421;
3;69;53;
4;209;707;
5;54;637;
6;87;1105;
7;42;2094;
8;86;525;
9;23;1243;
10;59;998;
11;197;1767;
12;76;1281;
13;4;1995;
14;51;2165;
15;27;2050;
16;50;144;
17;8;1083;
18;22;484;
19;12;1694;
20;5;948;
21;27;1359;
22;40;1712;
23;13;2151;
24;1;1760;
25;8;20;
26;3;1406;
27;13;1972;
28;50;1192;
29;15;2007;
30;2;49;
31;7;7;
32;10;36;
33;1;1989;
34;7;2084;
35;3;1060;
36;1;518;
37;3;1686;
38;9;131;
39;2;930;
40;4;1394;
41;8;961;
42;5;932;
43;9;619;
44;25;2022;
45;1;969;
46;4;16;
47;4;613;
48;5;983;
49;12;2137;
50;2;515;
51;8;123;
52;2;1091;
53;12;970;
54;1;632;
55;6;1267;
56;1;1692;
57;15;1068;
58;5;1416;
59;3;698;
60;8;194;
61;4;1707;
62;2;1;
63;3;506;
64;7;920;
65;1;4;
66;4;942;
67;2;1100;
68;1;1409;
69;2;2077;
70;2;1103;
****EOF****
