****1****
22
100;100;2;
100;100;4;
100;100;3;
100;100;4;
100;100;1;
100;100;3;
100;100;5;
100;100;6;
100;100;1;
100;100;3;
100;100;5;
100;100;5;
100;100;3;
100;100;5;
100;100;5;
100;100;1;
100;100;3;
100;100;2;
100;100;1;
100;100;2;
100;100;4;
100;100;6;
1;47;1235;
2;51;593;
3;47;810;
4;11;1764;
5;15;931;
6;47;1080;
7;5;1444;
8;54;9;
9;33;404;
10;47;987;
11;65;1987;
12;28;521;
13;64;302;
14;8;713;
15;8;921;
16;17;690;
17;6;1912;
18;36;1711;
19;61;2112;
20;50;1933;
21;48;1820;
22;57;1588;
23;10;1128;
24;23;1356;
25;44;1508;
26;19;463;
27;11;1491;
28;24;2074;
29;39;203;
30;7;757;
31;2;913;
32;4;661;
33;4;289;
34;35;1188;
35;32;369;
36;17;775;
37;16;736;
38;15;960;
39;14;1039;
40;12;256;
41;17;1557;
42;13;873;
43;25;482;
44;13;1881;
45;4;1223;
46;16;2057;
47;14;273;
48;1;1066;
49;24;1384;
50;42;114;
51;10;798;
52;8;676;
53;33;1153;
54;10;1748;
55;11;1688;
56;19;1469;
57;16;1295;
58;25;560;
59;4;1409;
60;40;1314;
****EOF****
