****4****
22
100;100;5;
100;100;4;
100;100;5;
100;100;5;
100;100;5;
100;100;3;
100;100;4;
100;100;5;
100;100;3;
100;100;5;
100;100;5;
100;100;2;
100;100;6;
100;100;4;
100;100;4;
100;100;4;
100;100;4;
100;100;2;
100;100;1;
100;100;2;
100;100;4;
100;100;2;
1;15;640;
2;26;2073;
3;19;1346;
4;57;979;
5;1;731;
6;51;813;
7;60;75;
8;13;953;
9;14;1848;
10;1;693;
11;44;1886;
12;18;904;
13;34;1289;
14;33;1412;
15;21;523;
16;47;396;
17;22;788;
18;30;296;
19;26;1934;
20;39;1984;
21;4;1046;
22;40;1607;
23;18;1586;
24;64;1747;
25;28;266;
26;15;1830;
27;17;1663;
28;4;1549;
29;13;213;
30;49;1142;
31;17;1445;
32;14;885;
33;52;1683;
34;24;150;
35;28;2118;
36;11;1504;
37;24;1475;
38;14;467;
39;17;702;
40;8;1813;
41;18;50;
42;12;563;
43;5;1102;
44;7;356;
45;11;1400;
46;6;1823;
47;7;1089;
48;35;231;
49;4;774;
50;8;1234;
51;17;16;
52;51;586;
53;3;657;
54;2;2182;
55;5;1395;
56;28;1258;
57;2;1877;
58;5;176;
59;19;1212;
60;15;1528;
****EOF****
