****10****
22
100;100;1;
100;100;4;
100;100;2;
100;100;6;
100;100;3;
100;100;5;
100;100;1;
100;100;3;
100;100;1;
100;100;5;
100;100;1;
100;100;4;
100;100;4;
100;100;2;
100;100;5;
100;100;3;
100;100;2;
100;100;3;
100;100;2;
100;100;4;
100;100;1;
100;100;1;
1;20;415;
2;50;2089;
3;1;1163;
4;58;1673;
5;63;276;
6;51;484;
7;41;553;
8;14;454;
9;58;1428;
10;62;194;
11;55;1508;
12;53;1073;
13;40;717;
14;47;1836;
15;30;1593;
16;6;1797;
17;46;925;
18;32;982;
19;19;1651;
20;56;1922;
21;44;618;
22;41;118;
23;23;1361;
24;27;846;
25;46;1166;
26;41;2168;
27;24;805;
28;22;763;
29;36;2018;
30;25;1299;
31;3;1501;
32;1;1896;
33;45;1217;
34;15;882;
35;9;1582;
36;5;1643;
37;15;1029;
38;42;72;
39;6;340;
40;16;1754;
41;6;354;
42;19;2141;
43;3;363;
44;38;10;
45;2;1787;
46;12;400;
47;13;910;
48;15;1048;
49;6;1334;
50;12;1804;
51;2;2013;
52;6;1141;
53;7;1151;
54;7;63;
55;40;662;
56;1;2068;
57;17;1984;
58;9;1563;
59;31;1396;
60;24;366;
****EOF****
