****7****
22
100;100;4;
100;100;5;
100;100;1;
100;100;3;
100;100;3;
100;100;1;
100;100;1;
100;100;1;
100;100;1;
100;100;4;
100;100;2;
100;100;3;
100;100;4;
100;100;6;
100;100;5;
100;100;1;
100;100;6;
100;100;1;
100;100;4;
100;100;1;
100;100;4;
100;100;6;
1;4;1931;
2;9;406;
3;35;1092;
4;20;1988;
5;47;2049;
6;46;708;
7;16;978;
8;1;504;
9;66;189;
10;14;10;
11;8;1492;
12;59;1743;
13;13;1393;
14;25;99;
15;47;885;
16;4;1382;
17;10;809;
18;26;755;
19;53;124;
20;34;350;
21;55;1136;
22;22;1567;
23;2;792;
24;44;1602;
25;15;331;
26;13;1367;
27;6;1868;
28;45;2155;
29;50;28;
30;42;1276;
31;27;546;
32;25;1890;
33;1;664;
34;52;576;
35;53;996;
36;30;1941;
37;6;530;
38;25;267;
39;20;1517;
40;2;1920;
41;41;2110;
42;41;1437;
43;5;1241;
44;36;2012;
45;4;86;
46;5;449;
47;7;689;
48;33;1331;
49;32;1678;
50;4;484;
51;43;1813;
52;1;969;
53;6;304;
54;34;844;
55;3;1876;
56;3;177;
57;20;1214;
58;26;419;
59;3;1250;
60;13;1061;
****EOF****
