****8****
22
100;100;1;
100;100;1;
100;100;1;
100;100;3;
100;100;1;
100;100;1;
100;100;4;
100;100;1;
100;100;6;
100;100;2;
100;100;6;
100;100;3;
100;100;5;
100;100;6;
100;100;3;
100;100;5;
100;100;1;
100;100;2;
100;100;2;
100;100;3;
100;100;4;
100;100;1;
1;27;1237;
2;46;3;
3;59;532;
4;44;436;
5;46;701;
6;1;608;
7;1;380;
8;53;85;
9;3;1788;
10;7;864;
11;17;2156;
12;16;1824;
13;48;383;
14;5;1589;
15;14;1275;
16;7;843;
17;36;487;
18;66;1009;
19;60;1386;
20;21;920;
21;25;1680;
22;65;1966;
23;45;1534;
24;11;2144;
25;14;304;
26;4;1206;
27;3;626;
28;4;1346;
29;24;1137;
30;27;53;
31;17;783;
32;6;1632;
33;14;1754;
34;10;954;
35;40;1473;
36;9;823;
37;8;345;
38;20;214;
39;25;2036;
40;1;1338;
41;22;1722;
42;25;177;
43;2;757;
44;10;1227;
45;44;1842;
46;15;143;
47;14;1517;
48;1;1291;
49;16;2186;
50;10;282;
51;38;648;
52;5;907;
53;9;370;
54;29;2094;
55;1;332;
56;1;966;
57;8;1744;
58;36;1596;
59;4;1793;
60;36;1089;
****EOF****
